,pressure,p/p0,fugacity,uptake,metastable_gas,metastable_liq
0,1.0,0.0002197873962310666,0.979242067610702,1.3316160996742699,,
1,23.85854992149465,0.0052438085650942275,23.363295755317573,3.8060910606988734,,
2,46.7170998429893,0.010267829733957389,45.74734944302444,4.0355755858545885,,
3,69.57564976448396,0.01529185090282055,68.13140313073131,4.174360042302648,,
4,92.4341996859786,0.02031587207168371,90.51545681843818,4.2890285856052985,,
5,115.29274960747324,0.02533989324054687,112.89951050614505,4.3934942652124915,,
6,138.1512995289679,0.030363914409410036,135.28356419385193,4.492280585432442,,
7,161.00984945046255,0.035387935578273196,157.6676178815588,4.587424544545125,,
8,183.8683993719572,0.04041195674713635,180.05167156926566,4.679998674363998,,
9,206.72694929345184,0.045435977915999515,202.43572525697252,4.770508679962885,,
10,229.58549921494648,0.05045999908486267,224.8197789446794,4.859108445776296,,
11,252.44404913644115,0.055484020253725834,247.20383263238628,4.945806112071037,,
12,275.3025990579358,0.060508041422589004,269.58788632009316,5.030632452683851,,
13,298.16114897943044,0.06553206259145215,291.9719400078,5.113729008085535,,
14,321.01969890092516,0.07055608376031533,314.3559936955069,5.195351868036812,,
15,343.8782488224197,0.07558010492917848,336.7400473832137,5.275818313059008,,
16,366.7367987439144,0.08060412609804164,359.12410107092063,5.35543284438896,,
17,389.59534866540906,0.0856281472669048,381.50815475862754,5.434422970527625,,
18,412.4538985869037,0.09065216843576795,403.89220844633434,5.5129030253143645,,
19,435.31244850839835,0.09567618960463112,426.27626213404125,5.590871769006803,,
20,458.17099842989296,0.10070021077349428,448.6603158217481,5.6682389568636395,,
21,481.02954835138763,0.10572423194235744,471.04436950945495,5.744869005921782,,
22,503.8880982728823,0.11074825311122061,493.42842319716186,5.820627518631839,,
23,526.7466481943769,0.11577227428008376,515.8124768848687,5.89541869280719,,
24,549.6051981158716,0.12079629544894693,538.1965305725756,5.969206933532238,,
25,572.4637480373663,0.1258203166178101,560.5805842602824,6.042021821229029,,
26,595.3222979588609,0.13084433778667323,582.9646379479893,6.113949931026357,,
27,618.1808478803555,0.1358683589555364,605.3486916356961,6.185118978657687,,
28,641.0393978018502,0.14089238012439959,627.732745323403,6.255679656062664,,
29,663.8979477233448,0.14591640129326272,650.11679901111,6.325789162334583,,
30,686.7564976448394,0.15094042246212588,672.5008526988167,6.395598701120979,,
31,709.6150475663342,0.15596444363098905,694.8849063865237,6.465245698185231,,
32,732.4735974878288,0.1609884647998522,717.2689600742306,6.534850466858251,,
33,755.3321474093234,0.16601248596871537,739.6530137619374,6.60451655194212,,
34,778.190697330818,0.1710365071375785,762.0370674496443,6.674333922593817,,
35,801.0492472523127,0.1760605283064417,784.4211211373512,6.744384428216413,,
36,823.9077971738074,0.18108454947530483,806.805174825058,6.8147493645430295,,
37,846.7663470953022,0.18610857064416805,829.189228512765,6.885519572460059,,
38,869.6248970167967,0.1911325918130312,851.5732822004718,6.956809276729165,,
39,892.4834469382913,0.19615661298189432,873.9573358881786,7.0287761270989515,,
40,915.3419968597859,0.2011806341507575,896.3413895758855,7.101652275857249,,
41,938.2005467812807,0.20620465531962065,918.7254432635924,7.175796361704417,,
42,961.0590967027753,0.2112286764884838,941.1094969512992,7.251787912831262,,
43,983.9176466242699,0.21625269765734698,963.4935506390061,7.330614747376123,,
44,1006.7761965457646,0.22127671882621014,985.877604326713,7.414082242086959,,
45,1029.6347464672592,0.2263007399950733,1008.2616580144198,7.505800681814024,,
46,1052.4932963887538,0.23132476116393644,1030.6457117021266,7.61381579530974,,
47,1075.3518463102484,0.2363487823327996,1053.0297653898335,7.758291813820249,,50.77602440380375
48,1098.2103962317433,0.24137280350166282,1075.4138190775407,7.995513698360019,,52.400606110174834
49,1121.068946153238,0.24639682467052595,1097.7978727652473,8.491720296970755,,53.537277657821505
50,1143.9274960747325,0.2514208458393891,1120.1819264529543,9.692076040370756,,54.232305275545606
51,1166.7860459962271,0.25644486700825225,1142.5659801406612,54.706092749127436,12.59937530218077,
52,1189.6445959177217,0.26146888817711544,1164.9500338283679,55.103835325743624,14.552319672324076,
53,1212.5031458392164,0.2664929093459786,1187.3340875160748,55.472581144350016,,
54,1235.361695760711,0.2715169305148417,1209.7181412037817,55.82524187455355,,
55,1258.2202456822058,0.2765409516837049,1232.1021948914886,56.161030009851395,,
56,1281.0787956037004,0.2815649728525681,1254.4862485791955,56.475774366687595,,
57,1303.937345525195,0.28658899402143123,1276.8703022669024,56.76623767854974,,
58,1326.7958954466897,0.29161301519029437,1299.254355954609,57.031554384558,,
59,1349.6544453681843,0.29663703635915756,1321.638409642316,57.27309600368786,,
60,1372.5129952896789,0.3016610575280207,1344.022463330023,57.49369540921637,,
61,1395.3715452111737,0.3066850786968839,1366.4065170177298,57.69683002840812,,
62,1418.2300951326683,0.3117090998657471,1388.7905707054367,57.88602591231275,,
63,1441.088645054163,0.3167331210346102,1411.1746243931436,58.064516825846766,,
64,1463.9471949756576,0.32175714220347335,1433.5586780808503,58.23509376141635,,
65,1486.8057448971522,0.3267811633723365,1455.9427317685572,58.4000643514957,,
66,1509.6642948186468,0.33180518454119967,1478.3267854562641,58.5612605497185,,
67,1532.5228447401414,0.3368292057100628,1500.7108391439708,58.72005886056877,,
68,1555.3813946616363,0.341853226878926,1523.094892831678,58.87739910907177,,
69,1578.2399445831309,0.3468772480477892,1545.4789465193849,59.0338023400818,,
70,1601.0984945046255,0.3519012692166523,1567.8630002070915,59.18939595304414,,
71,1623.95704442612,0.35692529038551546,1590.2470538947985,59.34395545018822,,
72,1646.8155943476147,0.36194931155437865,1612.6311075825054,59.49696851145152,,
73,1669.6741442691093,0.3669733327232418,1635.015161270212,59.64772049676909,,
74,1692.5326941906042,0.371997353892105,1657.3992149579192,59.795393526583716,,
75,1715.3912441120988,0.3770213750609681,1679.783268645626,59.93916660114397,,
76,1738.2497940335934,0.3820453962298313,1702.1673223333328,60.07830341701739,,
77,1761.108343955088,0.38706941739869444,1724.5513760210397,60.21221763570037,,
78,1783.9668938765826,0.3920934385675576,1746.9354297087466,60.34051087497732,,
79,1806.8254437980772,0.39711745973642076,1769.3194833964533,60.462984498252204,,
80,1829.6839937195718,0.4021414809052839,1791.7035370841602,60.57963059693418,,
81,1852.5425436410667,0.4071655020741471,1814.0875907718673,60.69060958664948,,
82,1875.4010935625613,0.4121895232430103,1836.471644459574,60.796221734091425,,
83,1898.259643484056,0.4172135444118734,1858.855698147281,60.896878437557255,,
84,1921.1181934055505,0.42223756558073655,1881.2397518349878,60.99307704454256,,
85,1943.9767433270451,0.42726158674959974,1903.6238055226945,61.08538104092287,,
86,1966.8352932485398,0.4322856079184629,1926.0078592104014,61.1744059171109,,
87,1989.6938431700346,0.43730962908732607,1948.3919128981086,61.260809978351624,,
88,2012.5523930915292,0.4423336502561892,1970.7759665858152,61.345288736311296,,
89,2035.4109430130238,0.4473576714250524,1993.1600202735222,61.428571159904926,,
90,2058.2694929345184,0.45238169259391553,2015.544073961229,61.51141585023999,,
91,2081.128042856013,0.45740571376277867,2037.9281276489357,61.59460506071764,,
92,2103.9865927775077,0.46242973493164186,2060.312181336643,61.6789343976094,,
93,2126.8451426990023,0.467453756100505,2082.6962350243493,61.765196066620526,,
94,2149.703692620497,0.4724777772693681,2105.0802887120562,61.85415380170238,,
95,2172.5622425419915,0.4775017984382313,2127.464342399763,61.94650829412826,,
96,2195.4207924634866,0.48252581960709456,2149.8483960874705,62.04285320633016,,
97,2218.279342384981,0.4875498407759577,2172.2324497751774,62.14362379882684,,
98,2241.137892306476,0.49257386194482083,2194.6165034628843,62.24904271616865,,
99,2263.9964422279704,0.497597883113684,2217.000557150591,62.35907015316306,,
100,2286.854992149465,0.5026219042825472,2239.3846108382977,62.47336768548968,,
101,2309.7135420709596,0.5076459254514103,2261.7686645260046,62.591285504862014,,
102,2332.5720919924543,0.5126699466202734,2284.1527182137115,62.71188078378578,,
103,2355.430641913949,0.5176939677891366,2306.5367719014184,62.83397017428345,,
104,2378.2891918354435,0.5227179889579998,2328.9208255891253,62.95621281212053,,
105,2401.147741756938,0.527742010126863,2351.304879276832,63.07721344670146,,
106,2424.0062916784327,0.5327660312957261,2373.6889329645387,63.1956306381933,,
107,2446.8648415999273,0.5377900524645892,2396.0729866522456,63.310273988680045,,
108,2469.723391521422,0.5428140736334524,2418.4570403399525,63.420177391244444,,
109,2492.581941442917,0.5478380948023156,2440.84109402766,63.52464111554957,,
110,2515.4404913644116,0.5528621159711787,2463.225147715367,63.623242171611444,,
111,2538.2990412859062,0.557886137140042,2485.6092014030733,63.715817858818276,,
112,2561.157591207401,0.5629101583089051,2507.99325509078,63.802430570924166,,
113,2584.0161411288955,0.5679341794777683,2530.377308778487,63.883322648538446,,
114,2606.87469105039,0.5729582006466314,2552.761362466194,63.95886894291139,,
115,2629.7332409718847,0.5779822218154945,2575.145416153901,64.02953265904199,,
116,2652.5917908933793,0.5830062429843577,2597.529469841608,64.09582777113248,,
117,2675.450340814874,0.5880302641532209,2619.9135235293143,64.15828935992272,,
118,2698.3088907363685,0.593054285322084,2642.297577217021,64.2174518274443,,
119,2721.167440657863,0.5980783064909472,2664.681630904728,64.27383410721781,,
120,2744.0259905793578,0.6031023276598103,2687.065684592435,64.32793059867241,,
121,2766.8845405008524,0.6081263488286734,2709.449738280142,64.38020647394251,,
122,2789.7430904223474,0.6131503699975367,2731.8337919678493,64.43109610519558,,
123,2812.601640343842,0.6181743911663998,2754.2178456555557,64.48100354433373,,
124,2835.4601902653367,0.6231984123352631,2776.6018993432626,64.53030419272278,,
125,2858.3187401868313,0.6282224335041262,2798.9859530309695,64.57934699066378,,
126,2881.177290108326,0.6332464546729893,2821.3700067186764,64.62845661970219,,
127,2904.0358400298205,0.6382704758418525,2843.7540604063834,64.67793534289017,,
128,2926.894389951315,0.6432944970107156,2866.1381140940903,64.72806421176425,,
129,2949.7529398728097,0.6483185181795788,2888.5221677817967,64.77910345236516,,
130,2972.6114897943044,0.653342539348442,2910.9062214695036,64.83129191320006,,
131,2995.470039715799,0.6583665605173051,2933.2902751572105,64.88484552436068,,
132,3018.3285896372936,0.6633905816861683,2955.6743288449175,64.93995478450834,,
133,3041.187139558788,0.6684146028550314,2978.0583825326244,64.99678136616855,,
134,3064.045689480283,0.6734386240238945,3000.4424362203313,65.05545401069924,,
135,3086.904239401778,0.6784626451927578,3022.826489908038,65.11606397093318,,
136,3109.7627893232725,0.6834866663616209,3045.210543595745,65.17866034546773,,
137,3132.621339244767,0.6885106875304842,3067.594597283452,65.24324572537799,,
138,3155.4798891662617,0.6935347086993473,3089.978650971159,65.30977262805804,,
139,3178.3384390877563,0.6985587298682104,3112.362704658866,65.37814121152512,,
140,3201.196989009251,0.7035827510370736,3134.7467583465727,65.44819873164785,,
141,3224.0555389307456,0.7086067722059367,3157.130812034279,65.51974111803385,,
142,3246.91408885224,0.7136307933747998,3179.514865721986,65.59251689969754,,
143,3269.772638773735,0.7186548145436631,3201.898919409693,65.66623351983861,,
144,3292.6311886952294,0.7236788357125262,3224.2829730974,65.74056585859721,,
145,3315.489738616724,0.7287028568813894,3246.667026785107,65.81516656267472,,
146,3338.3482885382186,0.7337268780502525,3269.0510804728137,65.88967759094847,,
147,3361.2068384597133,0.7387508992191156,3291.43513416052,65.96374225601637,,
148,3384.0653883812083,0.7437749203879789,3313.8191878482276,66.03701699167387,,
149,3406.923938302703,0.748798941556842,3336.2032415359345,66.10918211371204,,
150,3429.7824882241976,0.7538229627257053,3358.5872952236414,66.17995095767928,,
151,3452.641038145692,0.7588469838945684,3380.9713489113483,66.2490769526075,,
152,3475.499588067187,0.7638710050634315,3403.355402599055,66.31635839619823,,
153,3498.3581379886814,0.7688950262322947,3425.7394562867617,66.3816409040358,,
154,3521.216687910176,0.7739190474011578,3448.1235099744686,66.44481768807124,,
155,3544.0752378316706,0.7789430685700209,3470.5075636621755,66.50582795851045,,
156,3566.9337877531652,0.7839670897388841,3492.8916173498824,66.56465383085013,,
157,3589.79233767466,0.7889911109077473,3515.2756710375893,66.62131615556136,,
158,3612.6508875961545,0.7940151320766105,3537.659724725296,66.67586967949494,,
159,3635.509437517649,0.7990391532454736,3560.0437784130027,66.72839790660001,,
160,3658.3679874391437,0.8040631744143367,3582.4278321007096,66.77900796312538,,
161,3681.2265373606388,0.8090871955832,3604.811885788417,66.82782570090882,,
162,3704.0850872821334,0.8141112167520631,3627.195939476124,66.87499120079022,,
163,3726.943637203628,0.8191352379209262,3649.5799931638307,66.92065477286528,,
164,3749.8021871251226,0.8241592590897895,3671.9640468515377,66.96497349542575,,
165,3772.660737046617,0.8291832802586526,3694.348100539244,67.00810829122749,,
166,3795.519286968112,0.8342073014275158,3716.732154226951,67.05022150804405,,
167,3818.3778368896064,0.8392313225963789,3739.116207914658,67.09147494952622,,
168,3841.236386811101,0.844255343765242,3761.500261602365,67.13202828987129,,
169,3864.0949367325957,0.8492793649341052,3783.8843152900718,67.17203780061865,,
170,3886.9534866540903,0.8543033861029684,3806.2683689777787,67.211655317651,,
171,3909.812036575585,0.8593274072718315,3828.652422665485,67.25102738018032,,
172,3932.6705864970795,0.8643514284406947,3851.036476353192,67.29029447975223,,
173,3955.5291364185746,0.8693754496095579,3873.4205300408994,67.32959036517762,,
174,3978.387686340069,0.8743994707784211,3895.8045837286063,67.36904135857834,,
175,4001.246236261564,0.8794234919472842,3918.188637416313,67.40876564752644,,
176,4024.1047861830584,0.8844475131161473,3940.57269110402,67.44887252871615,,
177,4046.963336104553,0.8894715342850106,3962.9567447917266,67.4894615893693,,
178,4069.8218860260477,0.8944955554538737,3985.3407984794335,67.53062182368228,,
179,4092.6804359475423,0.8995195766227368,4007.7248521671404,67.5724306926949,,
180,4115.538985869037,0.9045435977916,4030.1089058548473,67.61495314688722,,
181,4138.397535790532,0.9095676189604632,4052.4929595425547,67.6582406413724,,
182,4161.256085712026,0.9145916401293263,4074.877013230261,67.70233018290178,,
183,4184.114635633521,0.9196156612981895,4097.2610669179685,67.74724345616394,,
184,4206.973185555015,0.9246396824670526,4119.6451206056745,67.7929860824622,,
185,4229.83173547651,0.9296637036359159,4142.029174293382,67.83954706718,,
186,4252.690285398005,0.9346877248047789,4164.413227981088,67.88689849195698,,
187,4275.5488353195,0.9397117459736422,4186.797281668795,67.93499550359091,,
188,4298.407385240994,0.9447357671425052,4209.181335356502,67.9837766431704,,
189,4321.265935162489,0.9497597883113684,4231.565389044209,68.03316454708217,,
190,4344.124485083983,0.9547838094802316,4253.949442731916,68.0830670353842,,
191,4366.983035005478,0.9598078306490948,4276.333496419623,68.13337858491484,,
192,4389.841584926973,0.964831851817958,4298.71755010733,68.18398216435101,,
193,4412.700134848467,0.9698558729868211,4321.101603795037,68.2347513884363,,
194,4435.558684769962,0.9748798941556843,4343.485657482744,68.28555293014605,,
195,4458.4172346914565,0.9799039153245473,4365.8697111704505,68.33624911417321,,
196,4481.275784612952,0.9849279364934106,4388.253764858157,68.38670060414013,,
197,4504.134334534446,0.9899519576622737,4410.637818545864,68.43676909043015,,
198,4526.992884455941,0.994975978831137,4433.021872233571,68.48631988576513,,
199,4549.851434377435,1.0,4455.405925921277,68.53522434155872,,
